"Time","Agg_gdp","Agg_pce","GS1","ebp","gz_spread","MP_brw","MP_jk","CBI_jk","MP_bs","lgdp","lpce","gdp_growth","inflation","d_GS1","gdp_growth_L1","gdp_growth_L2","gdp_growth_L3","gdp_growth_L4","inflation_L1","inflation_L2","inflation_L3","inflation_L4"
1994-08-01,11194.0627897187,67.894,5.56,-0.261332823788987,1.14772567129567,0.0287541,0.00316746,0.03357152,-0.000507277891557807,9.3231388086654,4.21794766541721,0.00724277376989413,0.00112001898055869,0.0799999999999992,-0.00118267079829337,0.00043870537094115,0.00990654851210415,0.00142019718276387,0.00209603454009955,0.00221890299765004,0.00222383747932753,0.00150017480660303
1994-09-01,11147.125718978,67.997,5.76,-0.385350215685267,1.13279079195447,-0.037393,-0.00558017,-0.02584954,-0.0353611474735535,9.3189369606052,4.21946358655584,-0.00420184806019819,0.00151592113862797,0.2,0.00724277376989413,-0.00118267079829337,0.00043870537094115,0.00990654851210415,0.00112001898055869,0.00209603454009955,0.00221890299765004,0.00222383747932753
1994-10-01,11250.2362487578,68.157,6.11,-0.302564045521449,1.15002978737294,0,0,0,0,9.32814440730165,4.2218138674679,0.00920744669645046,0.00235028091206857,0.350000000000001,-0.00420184806019819,0.00724277376989413,-0.00118267079829337,0.00043870537094115,0.00151592113862797,0.00112001898055869,0.00209603454009955,0.00221890299765004
1994-11-01,11238.144822761,68.282,6.54,-0.227730471512234,1.2195514050219,0.0446075,0.0585706,0.00547349,0.0268680875871439,9.32706905846942,4.22364618865133,-0.00107534883222904,0.00183232118342946,0.43,0.00920744669645046,-0.00420184806019819,0.00724277376989413,-0.00118267079829337,0.00235028091206857,0.00151592113862797,0.00112001898055869,0.00209603454009955
1994-12-01,11349.8472644384,68.305,7.14,-0.176585442355372,1.24558866791471,-0.0472438,-0.03071552,-0.01831211,-0.0195956929137076,9.33695956594133,4.22398297033945,0.0098905074719049,0.000336781688116794,0.6,-0.00107534883222904,0.00920744669645046,-0.00420184806019819,0.00724277376989413,0.00183232118342946,0.00235028091206857,0.00151592113862797,0.00112001898055869
1995-01-01,11346.0129252616,68.475,7.05,-0.220402261441945,1.23762040919012,0,0,0,0,9.33662167707691,4.22646871514914,-0.000337888864420322,0.00248574480969044,-0.0899999999999999,0.0098905074719049,-0.00107534883222904,0.00920744669645046,-0.00420184806019819,0.000336781688116794,0.00183232118342946,0.00235028091206857,0.00151592113862797
1995-02-01,11257.0212713216,68.587,6.7,-0.252248820327057,1.2088059775582,0.0146063,0.04210783,0.0120184,0.0293365822955604,9.32874732596141,4.22810301240044,-0.00787435111550394,0.00163429725129749,-0.35,-0.000337888864420322,0.0098905074719049,-0.00107534883222904,0.00920744669645046,0.00248574480969044,0.000336781688116794,0.00183232118342946,0.00235028091206857
1995-03-01,11355.739371372,68.755,6.43,-0.261371174310317,1.20786505076051,0.0272917,0.01810362,-0.00024363,-0.0160130490669297,9.33747856658733,4.23054946117491,0.0087312406259219,0.00244644877446909,-0.27,-0.00787435111550394,-0.000337888864420322,0.0098905074719049,-0.00107534883222904,0.00163429725129749,0.00248574480969044,0.000336781688116794,0.00183232118342946
1995-04-01,11290.2520399489,68.915,6.27,-0.200929840706745,1.18347700031348,0,0,0,0,9.33169498107069,4.2328738611464,-0.00578358551663527,0.00232439997149392,-0.16,0.0087312406259219,-0.00787435111550394,-0.000337888864420322,0.0098905074719049,0.00244644877446909,0.00163429725129749,0.00248574480969044,0.000336781688116794
1995-05-01,11326.7972755583,69.032,6,-0.289520049650739,1.28130104545867,-0.0282294,-0.0023723,-0.00732727,-0.0351157358476419,9.3349266375883,4.23457016520601,0.00323165651760426,0.00169630405960408,-0.27,-0.00578358551663527,0.0087312406259219,-0.00787435111550394,-0.000337888864420322,0.00232439997149392,0.00244644877446909,0.00163429725129749,0.00248574480969044
1995-06-01,11443.5712338754,69.092,5.64,-0.104328594162151,1.30723083269197,0,0,0,0,9.34518338701193,4.23543894983104,0.0102567494236325,0.000868784625032148,-0.36,0.00323165651760426,-0.00578358551663527,0.0087312406259219,-0.00787435111550394,0.00169630405960408,0.00232439997149392,0.00244644877446909,0.00163429725129749
1995-07-01,11377.5931143344,69.201,5.59,-0.275158190363895,1.22470005784504,-0.0835745,-0.13808682,-0.10268402,-0.261505999311494,9.33940118393416,4.23701531338626,-0.00578220307776789,0.00157636355522506,-0.0499999999999998,0.0102567494236325,0.00323165651760426,-0.00578358551663527,0.0087312406259219,0.000868784625032148,0.00169630405960408,0.00232439997149392,0.00244644877446909
1995-08-01,11445.8964922305,69.367,5.75,-0.167508474157743,1.24379972074846,0.015536,0.03173523,0.01012567,0.0558369983697974,9.34538655978911,4.23941125010196,0.00598537585495329,0.00239593671569782,0.16,-0.00578220307776789,0.0102567494236325,0.00323165651760426,-0.00578358551663527,0.00157636355522506,0.000868784625032148,0.00169630405960408,0.00232439997149392
1995-09-01,11527.0696383605,69.458,5.62,-0.125322017629702,1.23997939887506,0.0239104,0.0401324,0.02104351,0.0712676347091816,9.35245342990839,4.24072225335114,0.0070668701192762,0.00131100324917988,-0.13,0.00598537585495329,-0.00578220307776789,0.0102567494236325,0.00323165651760426,0.00239593671569782,0.00157636355522506,0.000868784625032148,0.00169630405960408
1995-10-01,11491.2752731507,69.627,5.59,-0.0885023183410958,1.31357412963649,0,0,0,0,9.34934335451423,4.24315242314907,-0.0031100753941562,0.00243016979792632,-0.0300000000000002,0.0070668701192762,0.00598537585495329,-0.00578220307776789,0.0102567494236325,0.00131100324917988,0.00239593671569782,0.00157636355522506,0.000868784625032148
1995-11-01,11496.5171413922,69.672,5.43,-0.00566530004824117,1.35851293155479,0.0318585,0.01556062,0.00833221,0.0267332078196493,9.34979941121057,4.24379851539044,0.000456056696339857,0.000646092241371576,-0.16,-0.0031100753941562,0.0070668701192762,0.00598537585495329,-0.00578220307776789,0.00243016979792632,0.00131100324917988,0.00239593671569782,0.00157636355522506
1995-12-01,11596.7504897159,69.77,5.31,-0.0184995092767568,1.37210911750829,-0.0251427,-0.04169659,-0.01128661,-0.0360497859703975,9.35848020765376,4.24520411795115,0.00868079644318343,0.00140560256070632,-0.12,0.000456056696339857,-0.0031100753941562,0.0070668701192762,0.00598537585495329,0.000646092241371576,0.00243016979792632,0.00131100324917988,0.00239593671569782
1996-01-01,11577.9362023628,69.849,5.09,-0.066010990024705,1.35358917108961,-0.0454574,-0.02514787,-0.01859368,-0.0438779751368969,9.35685651437699,4.24633576920822,-0.00162369327676792,0.00113165125707582,-0.22,0.00868079644318343,0.000456056696339857,-0.0031100753941562,0.0070668701192762,0.00140560256070632,0.000646092241371576,0.00243016979792632,0.00131100324917988
1996-02-01,11591.452531342,69.94,4.94,-0.277694894794255,1.26601266646665,0,0,0,0,9.35802325474013,4.24763773163523,0.00116674036314457,0.00130196242700897,-0.149999999999999,-0.00162369327676792,0.00868079644318343,0.000456056696339857,-0.0031100753941562,0.00113165125707582,0.00140560256070632,0.000646092241371576,0.00243016979792632
1996-03-01,11675.177076782,70.102,5.34,-0.302713905337052,1.22486245974985,-0.0052484,-0.00079544,0.01811721,0.021222622806808,9.36522024959827,4.24995132430402,0.0071969948581323,0.00231359266879316,0.399999999999999,0.00116674036314457,-0.00162369327676792,0.00868079644318343,0.000456056696339857,0.00130196242700897,0.00113165125707582,0.00140560256070632,0.000646092241371576
1996-04-01,11819.6003245746,70.197,5.54,-0.253069462513172,1.2275426310801,0,0,0,0,9.37751447690063,4.25130557507586,0.0122942273023678,0.00135425077183982,0.2,0.0071969948581323,0.00116674036314457,-0.00162369327676792,0.00868079644318343,0.00231359266879316,0.00130196242700897,0.00113165125707582,0.00140560256070632
1996-05-01,11775.5847749167,70.319,5.64,-0.286386334523903,1.17395139270914,0.0005275,0.02007543,-0.00274063,0.014739736425337,9.37378358006479,4.25304203257046,-0.00373089683584382,0.00173645749459617,0.0999999999999996,0.0122942273023678,0.0071969948581323,0.00116674036314457,-0.00162369327676792,0.00135425077183982,0.00231359266879316,0.00130196242700897,0.00113165125707582
1996-06-01,11830.6910760965,70.373,5.81,-0.239225707195662,1.23786417458445,0,0,0,0,9.37845237251866,4.25380966687307,0.00466879245387197,0.000767634302614617,0.17,-0.00373089683584382,0.0122942273023678,0.0071969948581323,0.00116674036314457,0.00173645749459617,0.00135425077183982,0.00231359266879316,0.00130196242700897
1996-07-01,11888.5386669535,70.505,5.85,-0.287692219352138,1.25043248483798,-0.0141455,-0.02381297,-0.005668,-0.0186218586725232,9.38333007775413,4.25568362928919,0.00487770523546871,0.00187396241611992,0.04,0.00466879245387197,-0.00373089683584382,0.0122942273023678,0.0071969948581323,0.000767634302614617,0.00173645749459617,0.00135425077183982,0.00231359266879316
1996-08-01,11899.5190150302,70.566,5.67,-0.358667354865398,1.22028905899575,-0.0058795,0.00620623,-0.00924184,0.0141582546288332,9.38425325937773,4.25654844209695,0.000923181623598168,0.000864812807760629,-0.18,0.00487770523546871,0.00466879245387197,-0.00373089683584382,0.0122942273023678,0.00187396241611992,0.000767634302614617,0.00173645749459617,0.00135425077183982
1996-09-01,11955.226712342,70.78,5.83,-0.352815950479985,1.20412829722106,-0.0257086,-0.05679111,-0.05575848,-0.0886744325768461,9.38892384352207,4.25957647491732,0.0046705841443373,0.0030280328203629,0.16,0.000923181623598168,0.00487770523546871,0.00466879245387197,-0.00373089683584382,0.000864812807760629,0.00187396241611992,0.000767634302614617,0.00173645749459617
1996-10-01,12052.9848165939,70.948,5.55,-0.295202572727626,1.24582450765637,0,0,0,0,9.39706761086747,4.26194721434334,0.00814376734540545,0.00237073942602262,-0.28,0.0046705841443373,0.000923181623598168,0.00487770523546871,0.00466879245387197,0.0030280328203629,0.000864812807760629,0.00187396241611992,0.000767634302614617
1996-11-01,12047.7128470653,71.041,5.42,-0.246603018810462,1.29365340084677,-0.0038328,-0.02235482,0.00775709,-0.0326330785596815,9.39663011568071,4.26325717516142,-0.000437495186758952,0.00130996081807755,-0.13,0.00814376734540545,0.0046705841443373,0.000923181623598168,0.00487770523546871,0.00237073942602262,0.0030280328203629,0.000864812807760629,0.00187396241611992
1996-12-01,12013.7878729295,71.068,5.47,-0.369644784130645,1.21579144650167,0.0123329,0.00096448,-0.00621898,-0.00569296927532873,9.39381025859778,4.26363716517366,-0.00281985708292964,0.000379990012242537,0.0499999999999998,-0.000437495186758952,0.00814376734540545,0.0046705841443373,0.000923181623598168,0.00130996081807755,0.00237073942602262,0.0030280328203629,0.000864812807760629
1997-01-01,12086.7124990481,71.144,5.61,-0.317539376356927,1.24925956727418,0,0,0,0,9.39986198761215,4.26470599209734,0.00605172901436646,0.00106882692367893,0.140000000000001,-0.00281985708292964,-0.000437495186758952,0.00814376734540545,0.0046705841443373,0.000379990012242537,0.00130996081807755,0.00237073942602262,0.0030280328203629
1997-02-01,12172.7171651871,71.29,5.53,-0.434413636632362,1.18374916444951,0.0013308,0.01865901,-0.0172607,-0.0168214879176274,9.40695242853744,4.26675606512954,0.00709044092529254,0.00205007303219862,-0.0800000000000001,0.00605172901436646,-0.00281985708292964,-0.000437495186758952,0.00814376734540545,0.00106882692367893,0.000379990012242537,0.00130996081807755,0.00237073942602262
1997-03-01,12088.1949309456,71.46,5.8,-0.465126400390998,1.18724829123056,0.0324423,0.05819176,0.00449612,0.0538032895067092,9.39998462981077,4.26913785259526,-0.00696779872667008,0.00238178746572615,0.27,0.00709044092529254,0.00605172901436646,-0.00281985708292964,-0.000437495186758952,0.00205007303219862,0.00106882692367893,0.000379990012242537,0.00130996081807755
1997-04-01,12357.4214060045,71.6,5.99,-0.413544020114465,1.19215534805457,0,0,0,0,9.42201208513698,4.2710950739666,0.0220274553262048,0.00195722137133636,0.19,-0.00696779872667008,0.00709044092529254,0.00605172901436646,-0.00281985708292964,0.00238178746572615,0.00205007303219862,0.00106882692367893,0.000379990012242537
1997-05-01,12244.1172242595,71.652,5.87,-0.412715712227446,1.15031184430165,-0.0327223,-0.06702887,-0.00981188,-0.0703228012436284,9.41280087403609,4.27182106735286,-0.00921121110088485,0.000725993386256008,-0.12,0.0220274553262048,-0.00696779872667008,0.00709044092529254,0.00605172901436646,0.00195722137133636,0.00238178746572615,0.00205007303219862,0.00106882692367893
1997-06-01,12351.3561307736,71.758,5.69,-0.512764363532841,1.12534287017564,0,0,0,0,9.42152114418746,4.2732993466821,0.0087202701513629,0.0014782793292456,-0.18,-0.00921121110088485,0.0220274553262048,-0.00696779872667008,0.00709044092529254,0.000725993386256008,0.00195722137133636,0.00238178746572615,0.00205007303219862
1997-07-01,12451.0244757832,71.807,5.54,-0.488810054277069,1.18279116889626,0.0050575,-0.01620319,0.00494624,-0.00781341526231553,9.42955818571895,4.27398196433825,0.00803704153149454,0.000682617656151407,-0.15,0.0087202701513629,-0.00921121110088485,0.0220274553262048,-0.00696779872667008,0.0014782793292456,0.000725993386256008,0.00195722137133636,0.00238178746572615
1997-08-01,12481.0900466902,71.778,5.56,-0.490549508986276,1.12378804346573,0.0244842,0.02493557,-0.01909142,0.00957051673051313,9.43196998159399,4.27357802241682,0.00241179587504092,-0.000403941921431006,0.0199999999999996,0.00803704153149454,0.0087202701513629,-0.00921121110088485,0.0220274553262048,0.000682617656151407,0.0014782793292456,0.000725993386256008,0.00195722137133636
1997-09-01,12482.1907387679,71.927,5.52,-0.542684881118498,1.13484609624592,-0.0199894,0.00614437,-0.01656169,-0.0150281392441887,9.43205816648346,4.27565171579415,8.81848894671577e-05,0.00207369337732466,-0.04,0.00241179587504092,0.00803704153149454,0.0087202701513629,-0.00921121110088485,-0.000403941921431006,0.000682617656151407,0.0014782793292456,0.000725993386256008
1997-10-01,12562.7126192507,72.036,5.46,-0.415839916007483,1.26754297509861,0,0,0,0,9.43848838957368,4.27716599405771,0.00643022309022712,0.00151427826355999,-0.0599999999999996,8.81848894671577e-05,0.00241179587504092,0.00803704153149454,0.0087202701513629,0.00207369337732466,-0.000403941921431006,0.000682617656151407,0.0014782793292456
1997-11-01,12536.9678597943,72.058,5.46,-0.309349255187026,1.29148335668729,-0.0199894,0.00326565,-0.03826433,-0.0284709724337004,9.43643698748462,4.27747135028588,-0.00205140208906229,0.000305356228169629,0,0.00643022309022712,8.81848894671577e-05,0.00241179587504092,0.00803704153149454,0.00151427826355999,0.00207369337732466,-0.000403941921431006,0.000682617656151407
1997-12-01,12634.0594737208,72.1,5.53,-0.374185626125047,1.28489913156558,0.0023904,0.00290156,-0.00710064,-0.00679364429252491,9.44415157888154,4.2780540442909,0.00771459139691544,0.000582694005027307,0.0700000000000003,-0.00205140208906229,0.00643022309022712,8.81848894671577e-05,0.00241179587504092,0.000305356228169629,0.00151427826355999,0.00207369337732466,-0.000403941921431006
1998-01-01,12567.4842270485,72.21,5.24,-0.328918340110556,1.33247649489633,0,0,0,0,9.43886814050714,4.27957854046309,-0.00528343837439849,0.00152449617218675,-0.29,0.00771459139691544,-0.00205140208906229,0.00643022309022712,8.81848894671577e-05,0.000582694005027307,0.000305356228169629,0.00151427826355999,0.00207369337732466
1998-02-01,12756.2351196227,72.272,5.31,-0.303930004774749,1.30050716983532,-0.0191078,0.0228062,0.000138,0.0256791170370397,9.45377546004088,4.28043677891225,0.0149073195337408,0.000858238449158222,0.0699999999999994,-0.00528343837439849,0.00771459139691544,-0.00205140208906229,0.00643022309022712,0.00152449617218675,0.000582694005027307,0.000305356228169629,0.00151427826355999
1998-03-01,12788.6912220832,72.349,5.39,-0.356156803852784,1.28071108163057,-0.0147688,0.00783054,-0.00821723,-0.0042222261199523,9.45631656111833,4.2815016312819,0.00254110107744765,0.00106485236965526,0.0800000000000001,0.0149073195337408,-0.00528343837439849,0.00771459139691544,-0.00205140208906229,0.000858238449158222,0.00152449617218675,0.000582694005027307,0.000305356228169629
1998-04-01,12762.4446986646,72.482,5.38,-0.389350960798527,1.19318788211977,0,0,0,0,9.45426212935204,4.28333825517301,-0.00205443176628606,0.00183662389110228,-0.00999999999999979,0.00254110107744765,0.0149073195337408,-0.00528343837439849,0.00771459139691544,0.00106485236965526,0.000858238449158222,0.00152449617218675,0.000582694005027307
1998-05-01,12795.5841536866,72.552,5.44,-0.343116746536729,1.20496496210356,-0.0120305,-0.00265142,-0.01797292,-0.00787969907357016,9.45685540239243,4.28430354614527,0.00259327304038415,0.000965290972260391,0.0600000000000005,-0.00205443176628606,0.00254110107744765,0.0149073195337408,-0.00528343837439849,0.00183662389110228,0.00106485236965526,0.000858238449158222,0.00152449617218675
1998-06-01,12906.9350559108,72.461,5.41,-0.304969917841564,1.30447739205337,0,0,0,0,9.46552004712739,4.28304848608934,0.00866464473496009,-0.0012550600559269,-0.0300000000000002,0.00259327304038415,-0.00205443176628606,0.00254110107744765,0.0149073195337408,0.000965290972260391,0.00183662389110228,0.00106485236965526,0.000858238449158222
1998-07-01,12881.2500292734,72.665,5.36,-0.265233203705871,1.35153158816212,-0.0300726,-0.01034203,-0.0071294,0.0190409235266699,9.46352804691133,4.28585983807813,-0.00199200021605783,0.0028113519887949,-0.0499999999999998,0.00866464473496009,0.00259327304038415,-0.00205443176628606,0.00254110107744765,-0.0012550600559269,0.000965290972260391,0.00183662389110228,0.00106485236965526
1998-08-01,12946.3819062797,72.807,5.21,0.134799413246336,1.9823382484717,0.0068808,0.000259,0.00598283,0.0285529274612286,9.4685716386147,4.28781210442631,0.0050435917033731,0.0019522663481748,-0.15,-0.00199200021605783,0.00866464473496009,0.00259327304038415,-0.00205443176628606,0.0028113519887949,-0.0012550600559269,0.000965290972260391,0.00183662389110228
1998-09-01,13121.3353959545,72.795,4.71,0.118872093620325,2.09399710591214,0.0415534,0.05940377,-0.02310027,0.0573409770949988,9.48199484054676,4.28764727152529,0.0134232019320564,-0.000164832901019984,-0.5,0.0050435917033731,-0.00199200021605783,0.00866464473496009,0.00259327304038415,0.0019522663481748,0.0028113519887949,-0.0012550600559269,0.000965290972260391
1998-10-01,13162.2262696024,72.937,4.12,0.233926816429651,2.23152906726186,0,-0.22465232,0.02315193,-0.233309196435293,9.48510635999445,4.28959605483904,0.0031115194476925,0.0019487833137557,-0.59,0.0134232019320564,0.0050435917033731,-0.00199200021605783,0.00866464473496009,-0.000164832901019984,0.0019522663481748,0.0028113519887949,-0.0012550600559269
1998-11-01,13217.6759787134,72.95,4.53,0.217333879508752,1.97047815146934,-0.021825,-0.05469868,0.020959,-0.0191716829369263,9.48931030209046,4.28977427496879,0.00420394209600694,0.000178220129749995,0.41,0.0031115194476925,0.0134232019320564,0.0050435917033731,-0.00199200021605783,0.0019487833137557,-0.000164832901019984,0.0019522663481748,0.0028113519887949
1998-12-01,13195.7723342868,73.076,4.52,0.0814109225319024,1.93156085965376,-0.0174689,0.00324795,-0.01138395,0.0190559748389985,9.48765177956906,4.29149999547432,-0.00165852252139942,0.00172572050552855,-0.0100000000000007,0.00420394209600694,0.0031115194476925,0.0134232019320564,0.0050435917033731,0.000178220129749995,0.0019487833137557,-0.000164832901019984,0.0019522663481748
1999-01-01,13224.9416696763,73.18,4.51,0.0730742411399656,1.89102405187191,0,0,0,0,9.48985984610629,4.29292215959106,0.0022080665372286,0.00142216411673779,-0.00999999999999979,-0.00165852252139942,0.00420394209600694,0.0031115194476925,0.0134232019320564,0.00172572050552855,0.000178220129749995,0.0019487833137557,-0.000164832901019984
1999-02-01,13326.9465137461,73.155,4.7,-0.151963553959022,1.76478741109368,0.0332503,-0.00502843,0.01509783,0.0107390391007446,9.49754331819628,4.29258047783013,0.00768347208999032,-0.000341681760935408,0.19,0.0022080665372286,-0.00165852252139942,0.00420394209600694,0.0031115194476925,0.00142216411673779,0.00172572050552855,0.000178220129749995,0.0019487833137557
1999-03-01,13395.6079176324,73.177,4.78,-0.14052891820339,1.66277084677089,-0.015274,-0.00290841,-0.0228253,-0.0384290429439212,9.50268216487068,4.29288116394343,0.00513884667440578,0.000300686113300586,0.0800000000000001,0.00768347208999032,0.0022080665372286,-0.00165852252139942,0.00420394209600694,-0.000341681760935408,0.00142216411673779,0.00172572050552855,0.000178220129749995
1999-04-01,13394.9239159871,73.365,4.69,-0.181231279978493,1.61081396376359,0,0,0,0,9.50263110193175,4.29544698265943,-5.10629389296469e-05,0.00256581871600403,-0.0899999999999999,0.00513884667440578,0.00768347208999032,0.0022080665372286,-0.00165852252139942,0.000300686113300586,-0.000341681760935408,0.00142216411673779,0.00172572050552855
1999-05-01,13444.8265850255,73.435,4.85,-0.179612923696028,1.64580826565538,0.0504941,0.13327533,-0.03062204,0.107467916077852,9.5063496705183,4.29640066120583,0.00371856858654418,0.000953678546395054,0.159999999999999,-5.10629389296469e-05,0.00513884667440578,0.00768347208999032,0.0022080665372286,0.00256581871600403,0.000300686113300586,-0.000341681760935408,0.00142216411673779
1999-06-01,13441.3023169832,73.474,5.1,-0.116363630063064,1.68587681968521,-0.0539056,-0.14729851,0.04211419,-0.111098076390992,9.50608750796784,4.29693160214091,-0.000262162550461298,0.000530940935084878,0.25,0.00371856858654418,-5.10629389296469e-05,0.00513884667440578,0.00768347208999032,0.000953678546395054,0.00256581871600403,0.000300686113300586,-0.000341681760935408
1999-07-01,13567.2186594118,73.606,5.03,-0.068283505784356,1.74237845485013,0,0,0,0,9.5154117693608,4.29872654415124,0.00932426139296183,0.00179494201033403,-0.0699999999999994,-0.000262162550461298,0.00371856858654418,-5.10629389296469e-05,0.00513884667440578,0.000530940935084878,0.000953678546395054,0.00256581871600403,0.000300686113300586
1999-08-01,13604.7539381025,73.642,5.2,-0.00767215316243974,1.95864119464803,-0.0209921,-0.03137062,0.03869808,-0.0188525288689854,9.51817456491652,4.29921551514871,0.00276279555572678,0.000488970997464477,0.17,0.00932426139296183,-0.000262162550461298,0.00371856858654418,-5.10629389296469e-05,0.00179494201033403,0.000530940935084878,0.000953678546395054,0.00256581871600403
1999-09-01,13643.1057144733,73.837,5.25,0.125659123637883,2.02062043227031,0,0,0,0,9.52098959715657,4.30185996098354,0.00281503224004176,0.00264444583483403,0.0499999999999998,0.00276279555572678,0.00932426139296183,-0.000262162550461298,0.00371856858654418,0.000488970997464477,0.00179494201033403,0.000530940935084878,0.000953678546395054
1999-10-01,13724.8062318141,73.963,5.43,0.139451335314659,2.08667893059959,0.0125121,0.08009256,-0.01594686,0.0739737364972077,9.52696014837746,4.30356496816249,0.00597055122089429,0.00170500717894484,0.18,0.00281503224004176,0.00276279555572678,0.00932426139296183,-0.000262162550461298,0.00264444583483403,0.000488970997464477,0.00179494201033403,0.000530940935084878
1999-11-01,13808.8127803807,74.034,5.55,0.10433628665986,2.03754617374806,0.0037103,0.05726578,0.01898391,0.0515154537983563,9.53306227459641,4.30452444714445,0.0061021262189449,0.000959478981964246,0.12,0.00597055122089429,0.00281503224004176,0.00276279555572678,0.00932426139296183,0.00170500717894484,0.00264444583483403,0.000488970997464477,0.00179494201033403
1999-12-01,13950.7482331797,74.128,5.84,-0.12520514506796,1.86269762905436,-0.0076651,-0.01248983,0.0449105,0.0126097779161579,9.54328842259819,4.30579332867429,0.0102261480017809,0.00126888152984073,0.29,0.0061021262189449,0.00597055122089429,0.00281503224004176,0.00276279555572678,0.000959478981964246,0.00170500717894484,0.00264444583483403,0.000488970997464477
2000-01-01,13813.3798583808,74.306,6.12,0.0596133533015923,1.95174667415466,0,0,0,0,9.53339295638561,4.30819170216452,-0.00989546621257986,0.00239837349022753,0.28,0.0102261480017809,0.0061021262189449,0.00597055122089429,0.00281503224004176,0.00126888152984073,0.000959478981964246,0.00170500717894484,0.00264444583483403
2000-02-01,13869.8686620134,74.415,6.22,0.148989687965687,2.12206374970532,0.085677,0.01694084,-0.02276755,-0.0176868798332354,9.53747404405088,4.30965753442112,0.00408108766527171,0.00146583225660191,0.0999999999999996,-0.00989546621257986,0.0102261480017809,0.0061021262189449,0.00597055122089429,0.00239837349022753,0.00126888152984073,0.000959478981964246,0.00170500717894484
2000-03-01,13951.7233046881,74.568,6.22,0.414204587182402,2.47247973362042,0.0009239,-0.00154357,-0.00620638,-0.0110365276472411,9.54335831400601,4.31171146075886,0.0058842699551338,0.00205392633773371,0,0.00408108766527171,-0.00989546621257986,0.0102261480017809,0.0061021262189449,0.00146583225660191,0.00239837349022753,0.00126888152984073,0.000959478981964246
