"","Time","Agg_gdp","Agg_pce","MP_jk","CBI_jk","MP_brw","MP_bs","lgdp","lpce","gdp_growth","inflation"
"172","1989Q4",9938.767,58.791,NA,NA,NA,0.0509508468625566,9.2041982476909,4.07398878196503,0.00196787302096091,0.0091245250654346
"173","1990Q1",10047.386,59.468,0.00576871,-0.0330064,NA,0.0190964076760324,9.21506778015299,4.0854383527511,0.0108695324620918,0.0114495707860778
"174","1990Q2",10083.855,60.132,-0.00897895,-0.00293575,NA,-0.0052151710666298,9.21869090898983,4.09654214576559,0.00362312883683913,0.0111037930144828
"175","1990Q3",10090.569,60.74,-0.0487477,-0.02158702,NA,0.0120674213278692,9.21935650422545,4.1066024596176,0.000665595235616934,0.0100603138520157
"176","1990Q4",9998.704,61.25,-0.06805697,-0.08567678,NA,-0.0297674007162969,9.21021076357738,4.11496384942484,-0.00914574064807105,0.00836138980723344
"177","1991Q1",9951.916,61.793,-0.23301908,-0.1184763,NA,-0.191149945795711,9.20552037442887,4.12379008943986,-0.00469038914850728,0.00882624001502119
"178","1991Q2",10029.51,62.27,-0.11502881,-0.06871537,NA,-0.0935005082403253,9.21328702632293,4.13147976888436,0.00776665189406245,0.0076896794445025
"179","1991Q3",10080.195,62.83,-0.06445359,-0.0105001,NA,0.0313460213502429,9.21832788667634,4.14043266641486,0.00504086035340556,0.00895289753049511
"180","1991Q4",10115.329,63.325,-0.22310608,-0.17286085,NA,-0.232870144923637,9.22180727502445,4.14828019588774,0.0034793883481079,0.00784752947288325
"181","1992Q1",10236.435,63.809,0.00014434,0.00442745,NA,0.0331753962966759,9.23370869344587,4.15589424623262,0.0119014184214254,0.00761405034487783
"182","1992Q2",10347.429,64.26,-0.15658889,-0.08996468,NA,-0.153053588465918,9.24449336203858,4.16293735368771,0.0107846685927111,0.00704310745509584
"183","1992Q3",10449.673,64.64,-0.04994121,-0.02133273,NA,0.0640587606065081,9.25432596503733,4.16883341421284,0.00983260299874544,0.00589606052512792
"184","1992Q4",10558.648,65.114,-0.00328656,-0.01282984,NA,0.0663863538700335,9.26470051876064,4.17613957985722,0.0103745537233149,0.00730616564437803
"185","1993Q1",10576.275,65.563,0.0084842,-0.00756831,NA,-0.00250581442574879,9.2663685640227,4.18301151243821,0.00166804526206121,0.00687193258098961
"186","1993Q2",10637.847,66.061,-0.0217487,-0.00208021,NA,-0.0162925108820293,9.27217339279613,4.19057855760163,0.00580482877342448,0.00756704516341866
"187","1993Q3",10688.606,66.43,-0.01133087,0.01937601,NA,-0.0263796904540165,9.27693359327089,4.19614876167715,0.00476020047476133,0.00557020407552322
"188","1993Q4",10833.987,66.772,-0.01442421,-0.00680664,NA,-0.00763608870096403,9.29044341629097,4.20128383099314,0.0135098230200761,0.00513506931599217
"189","1994Q1",10939.116,67.075,0.07164131,0.03084233,0.0805353,0.0726441944157916,9.30010026832355,4.20581139631169,0.00965685203258815,0.00452756531854615
"190","1994Q2",11087.361,67.526,0.06703678,0.04821876,-0.0110494,0.0310012593741546,9.31356108989889,4.2125127088989,0.013460821575336,0.00670131258721174
"191","1994Q3",11152.176,67.903,0.00315361,-0.01373281,-0.0245535,-0.0664115188130786,9.3193899147983,4.21808021621013,0.00582882489940673,0.00556750731122957
"192","1994Q4",11279.932,68.248,0.02785508,-0.01283862,-0.0026363,0.00727239467343633,9.33078049666508,4.22314812960639,0.0113905818667881,0.00506791339626389
"193","1995Q1",11319.951,68.606,0.06021145,0.01177477,0.041898,0.0133235332286307,9.3343220231259,4.22837999446398,0.00354152646081296,0.00523186485758398
"194","1995Q2",11353.721,69.013,-0.0023723,-0.00732727,-0.0282294,-0.0351157358476419,9.33730081059099,4.23429489264822,0.00297878746508928,0.00591489818424051
"195","1995Q3",11450.31,69.342,-0.06621919,-0.07151484,-0.0441281,-0.134401366232515,9.34577208285169,4.23905078322136,0.00847127226070654,0.00475589057314174
"196","1995Q4",11528.067,69.69,-0.02613597,-0.0029544,0.0067158,-0.0093165781507482,9.35253994959862,4.24405683545043,0.0067678667469302,0.00500605222906803
"197","1996Q1",11614.418,69.964,-0.02594331,-0.00047647,-0.0507058,-0.0226553523300889,9.36000253632962,4.24798082404482,0.00746258673100009,0.00392398859438892
"198","1996Q2",11808.14,70.296,0.02007543,-0.00274063,0.0005275,0.014739736425337,9.37654440313853,4.25271489819354,0.0165418668089075,0.0047340741487254
"199","1996Q3",11914.063,70.617,-0.07439785,-0.07066832,-0.0457336,-0.0931380366205362,9.38547474607124,4.2572709087143,0.00893034293271278,0.0045560105207576
"200","1996Q4",12037.775,71.019,-0.02139034,0.00153811,0.0085001,-0.0383260478350103,9.39580490112061,4.26294744687512,0.0103301550493686,0.00567653816081837
"201","1997Q1",12115.472,71.298,0.07685077,-0.01276458,0.0337731,0.0369818015890818,9.40223859245869,4.26686827653594,0.00643369133807603,0.00392082966082619
